High,Open,Low,Close,Weighted_Price,Volume_BTC,Volume_Currency
11509.64,11499.01,11499.01,11509.64,11502.06318,2.89055255,33247.31806
11522.47,11509.64,11509.58,11510.49,11516.21778,1.79226754,20640.14331
11514.2,11514.2,11500,11512.16,11503.04308,1.65985428,19093.37529
11521.77,11509.97,11509.97,11521.77,11511.90044,0.53756375,6188.380367
11523.48,11514.2,11509.96,11523.45,11519.06676,1.85219501,21335.55797
11541.22,11523.59,11523.44,11541.22,11532.84896,8.0694936,93064.25085
11534.64,11531.33,11531.33,11534.64,11532.41924,0.10831068,1249.08417
11540.29,11531.33,11531.33,11534.38,11532.33061,5.33979452,61580.27581
11566.29,11539.49,11539.49,11565.95,11554.75923,0.2888164,3337.203965
11562.36,11555.25,11551.4,11551.4,11552.4769,1.09841506,12689.41461
11558.54,11551.04,11551.04,11558.54,11552.83284,0.25537782,2950.337265
11572.3,11563.76,11555.58,11555.58,11560.25175,4.14992093,47974.13068
11555,11555,11551.45,11551.91,11552.72613,0.35863546,4143.217251
11557.54,11551.91,11540.78,11550.57,11548.97822,2.33328741,26947.08548
11563.14,11542.92,11542.92,11555.27,11549.78407,1.18403844,13675.38831
11561.26,11561.26,11545.55,11547.98,11547.94795,1.20128164,13872.33785
11548.32,11547.32,11539.64,11539.64,11547.33633,1.03015222,11895.51416
11542.66,11542.53,11526.95,11542.63,11533.33763,0.58966941,6800.856395
11548.31,11547.66,11535.8,11548.27,11546.11122,0.30022568,3466.439091
11554.59,11548.27,11538.44,11554.59,11546.34551,7.18454355,82955.22214
11562.04,11554.49,11554.49,11562.04,11555.37121,2.71588209,31383.02571
11553.93,11553.12,11539.31,11553.93,11544.333,0.21856691,2523.209192
11564.57,11554.08,11547.38,11564.34,11554.8371,2.32949463,26916.93096
11568.34,11563.39,11553.35,11553.35,11564.46477,0.15118401,1748.362158
11560.87,11553.35,11548.87,11548.97,11550.00066,1.14755816,13254.29751
11550.22,11548.29,11546.1,11546.1,11549.62137,0.74420675,8595.306183
11550.22,11543.02,11536.79,11550.19,11541.30618,0.88584773,10223.83988
11550.22,11550.16,11546.65,11547.62,11548.46227,0.81261515,9384.455399
11578.08,11550.22,11550.22,11568.32,11567.58129,12.91464597,149391.217
11575,11568.17,11563.93,11575,11571.77319,21.31407055,246641.5902
11600,11581.8,11573.41,11600,11586.75056,21.66235488,250996.3025
11603.48,11596.91,11590,11595.85,11596.42585,14.90189605,172808.7325
11629.58,11595.85,11593.09,11617.63,11613.4225,27.70739558,321777.6912
11633.81,11613.57,11613.04,11615.43,11624.76486,8.29013349,96370.85244
11621.55,11613.25,11613.25,11617.63,11614.77321,1.74423577,20258.9029
11617.73,11617.63,11608.82,11611.06,11614.16267,2.03630197,23649.94233
11609.44,11609.44,11608.16,11608.16,11608.20866,0.5514072,6400.849833
11630,11613.92,11608.5,11630,11622.24657,3.68891192,42873.44391
11630,11630,11620.89,11620.89,11628.77978,0.48014581,5583.509885
11630,11626.06,11609.68,11609.68,11626.35919,10.39457173,120851.0245
11627.95,11627.95,11610,11618.87,11614.22257,0.98559771,11446.95117
11617.28,11617.28,11605.78,11612.64,11613.28385,0.31125909,3614.740164
11612.5,11607.25,11607.25,11612.47,11608.07317,2.14571455,24907.61149
11613.13,11609.23,11602.39,11612.37,11608.62769,3.94273043,45769.68963
11610.48,11610.48,11610.45,11610.45,11610.45312,0.55194302,6408.308561
11610.45,11610.45,11605.23,11610.45,11610.30716,3.6195335,42023.8957
11612.89,11611.76,11608.31,11612.86,11610.96162,6.46584551,75074.68407
11617.2,11617.2,11602.69,11608.28,11608.19152,4.42451199,51360.58257
11608.25,11608.25,11605.48,11608.25,11608.09408,3.96927488,46075.71625
11617.18,11612.67,11611.27,11613.11,11611.40372,3.22006594,37389.48562
11610.07,11610.07,11598.07,11602.15,11604.47508,7.1565675,83048.20921
11602.15,11602.15,11602.15,11602.15,11602.15,0.10143897,1176.910146
11638.04,11602.15,11602.15,11638.04,11618.88115,20.79990472,241671.6208
11634.67,11624.99,11624.96,11624.96,11634.07651,4.56134331,53067.01707
11638.06,11624.96,11623.61,11634.3,11628.35665,11.51348905,133882.957
11637.61,11634.41,11632.96,11632.96,11633.65245,9.06843718,105499.0464
11637.69,11630.18,11630.18,11637.34,11636.87977,4.22785602,49199.05218
11632.15,11632.15,11629.3,11629.3,11630.93692,3.41254828,39691.13379
11626.21,11626.21,11622.22,11622.22,11625.612,6.913354,80371.97121
11627.74,11619.38,11618.25,11627.74,11619.27684,0.82925003,9635.28567
11623.79,11618.25,11618.25,11623.79,11623.42171,1.94796217,22641.98577
11635.14,11620.24,11620.24,11620.78,11629.16104,1.71669965,19963.77669
11638.04,11635.15,11629.05,11629.05,11630.12942,5.00242342,58178.83179
11640,11629.05,11629.05,11640,11639.71981,34.97879631,407143.3885
11650.39,11640,11640,11650,11647.63654,68.12703004,793518.8843
11658.76,11650,11649.92,11650.32,11652.73546,6.00879628,70018.91349
11691.66,11654.74,11649.78,11680,11675.53075,271.4288241,3169075.583
11686.25,11680,11663.69,11677.92,11679.88164,131.8774137,1540312.582
11677.44,11675.8,11670.78,11677.37,11677.07491,6.40352902,74774.48804
11680,11671.38,11664.52,11669.18,11674.50442,31.69742028,370051.6731
11676.84,11669.18,11666.65,11675.85,11670.48771,5.0176481,58558.40048
11675.75,11671.59,11671.59,11675.75,11674.31494,0.00449006,52.41837454
11673.6,11660,11659.13,11671.42,11666.76028,9.90641738,115575.7968
11681.41,11669.71,11666.56,11674.53,11678.47017,36.81558483,429949.7092
11674.39,11671.39,11664.56,11674.39,11671.23909,1.08547632,12668.85366
11667.01,11663.69,11660,11660.34,11660.8538,1.53599585,17911.02304
11659.02,11652,11652,11658.91,11657.34004,2.57260162,29989.69186
11661.83,11657.31,11648.55,11661.83,11657.27062,2.88783487,33664.27259
11661.77,11661.77,11661.54,11661.74,11661.69149,4.18687651,48826.06216
11661.77,11661.74,11655.61,11661.67,11661.70328,15.76083103,183798.1349
11666.3,11666.3,11661.01,11666.27,11665.93677,2.65910175,31020.91287
11667.87,11664.13,11663.81,11663.81,11666.30249,2.85774733,33339.34478
11663.84,11663.81,11658.29,11658.29,11663.68361,3.67892216,42909.7841
11661.21,11658.28,11653.34,11661.21,11653.42544,6.96558994,81172.98303
11669.78,11661.2,11656.39,11656.39,11660.73173,5.33608755,62222.68543
11656.39,11656.38,11656.3,11656.3,11656.36511,0.13929075,1623.623838
11653.84,11653.84,11651.86,11651.86,11653.77722,2.23998264,26104.25867
11654.78,11651.87,11640,11640,11642.86716,15.30185224,178157.4329
11645.29,11645.29,11641.02,11641.02,11641.80917,0.08494954,988.9663336
11649.82,11639.97,11639.96,11644.78,11640.26489,4.21489959,49062.5477
11649.11,11644.79,11633.79,11633.79,11637.74582,2.79257814,32499.31457
11639.5,11629.15,11624.76,11637.57,11634.56394,0.71459549,8314.006918
11639.6,11637.57,11624.86,11637.54,11638.54707,4.38023089,50979.52341
11637.54,11635.76,11635.76,11637.48,11637.50022,2.26048434,26306.387
11637.48,11632.27,11632.16,11632.16,11635.91317,0.31381998,3651.582039
11637.45,11637.45,11631.47,11637.42,11637.33133,5.80065174,67504.10622
11634.02,11630.7,11622.83,11623.03,11624.19411,2.80835732,32644.89062
11634.75,11622.83,11622.83,11634.75,11629.65145,0.47281449,5498.66772
11640.3,11634.75,11634.24,11640.27,11635.01199,11.90944486,138566.5338
11637.22,11634.96,11634.36,11634.36,11634.89456,1.15361572,13422.19726
11640.3,11634.36,11633.38,11640.27,11634.68074,7.91675074,92108.86737
11646.74,11640.27,11633.82,11646.74,11645.70683,5.20644995,60632.78976
11651.66,11642.74,11642.74,11651.63,11643.9479,4.34987496,50649.7174
11648,11648,11639.49,11639.49,11646.03554,0.05797942,675.2303856
11645.42,11639.49,11639.49,11640.64,11640.61296,4.24273861,49388.07806
11639.75,11639.49,11626.07,11626.07,11629.12529,2.40210083,27934.3315
11629.88,11629.88,11629.87,11629.87,11629.87426,0.055915,650.2844192
11630.42,11630.42,11622.69,11629.21,11627.08635,0.21383502,2486.278242
11629.21,11628.02,11622.89,11629.18,11628.40221,1.5467156,17985.83111
11629.18,11624.3,11624.3,11629.18,11629.16915,2.68356416,31207.62155
11629.95,11629.18,11619.82,11619.92,11621.35479,3.72256529,43261.25198
11621.18,11615.52,11611.4,11617.25,11617.04413,4.11853969,47845.25732
11622.58,11613.81,11612.47,11616.3,11613.90419,9.46188626,109889.4405
11622.55,11617.89,11617.89,11621.5,11622.53559,3.78430552,43983.2256
11621.11,11618.22,11614.98,11621.08,11619.43195,4.04212459,46967.19162
11621.08,11621.08,11616.94,11621.08,11620.55608,0.91751629,10662.0495
11627.43,11621.08,11619.63,11619.63,11620.8929,7.302082,84856.71286
11627.31,11619.65,11618.81,11618.81,11620.67773,1.28831069,14971.04334
11627.31,11627.31,11627.31,11627.31,11627.31,0.17204883,2000.465082
11627.31,11627.31,11615.07,11615.07,11617.27365,5.98743316,69557.64947
11627.31,11627.31,11627.3,11627.3,11627.30763,0.08484004,986.4612444
11627.31,11627.31,11620,11620,11622.91945,0.18327984,2130.246817
11627,11627,11620.21,11627,11626.08854,0.21601749,2511.438465
11627,11627,11612.8,11612.8,11620.08132,4.88578097,56773.1722
11613.32,11604.55,11594.58,11613.29,11602.04492,5.97453889,69316.86858
11613.29,11603.85,11603.85,11613.28,11608.8551,2.93821986,34109.36862
11613.28,11613.28,11613.15,11613.25,11613.21235,0.87088312,10113.7506
11613.24,11601.13,11601.13,11611.94,11606.89323,0.06524821,757.3290066
11609.76,11609.76,11560.83,11560.83,11567.34365,18.92216735,218879.2123
11577.41,11555.67,11545.42,11554.54,11560.55451,13.97845701,161598.7142
11582.19,11560.98,11560.98,11582.06,11572.60606,15.30133741,177076.35
11590.82,11590.82,11577.94,11577.94,11583.67928,5.99717933,69469.40194
11591.35,11586.61,11586.61,11590,11589.76364,0.94296034,10928.68746
11592.69,11586.21,11586.21,11592.69,11589.96293,30.07805742,348603.5705
11613.25,11592.68,11592.68,11605.89,11604.40635,6.20059476,71954.22119
11605.88,11603.24,11597.9,11597.9,11599.59059,1.27052704,14737.59349
11605.89,11605.89,11600.69,11600.69,11601.86919,0.54978564,6378.541079
11604.14,11604.13,11599.27,11600.66,11601.97171,3.69566295,42876.977
11604.14,11604.14,11604.13,11604.14,11604.13948,0.46681086,5416.93833
11604.14,11597.49,11597.49,11604.14,11601.6711,0.23399832,2714.771547
11610.79,11604.14,11604.14,11610.76,11607.81031,6.86332088,79668.12685
11632.07,11610.76,11606.69,11623.21,11619.37234,19.14451638,222447.2641
11634.12,11623.33,11623.33,11634.12,11627.46501,0.17320984,2013.991353
11633,11628.28,11625.89,11633,11631.88723,4.53955297,52803.5682
11642.14,11638.28,11628.16,11641.91,11636.27971,1.68769686,19638.51274
11647.74,11641.91,11640.1,11647.5,11640.49873,6.28021947,73104.88678
11646.99,11646.99,11630.84,11630.84,11642.39705,0.59790244,6961.017603
11646.99,11637.9,11630.84,11632.43,11633.47765,0.66693899,7758.819831
11642.24,11642.24,11634.02,11634.03,11641.47531,1.16419707,13552.97145
11642.24,11642.24,11632.69,11632.69,11637.91116,0.13335171,1551.935355
11635.82,11632.69,11632.44,11633.33,11633.11664,1.29258221,15036.75962
11630.83,11630.83,11625.01,11626.64,11629.02426,1.74747452,20321.42359
11630.8,11630.8,11624.95,11624.95,11626.21157,0.59250656,6888.606625
11630.77,11624.95,11624.95,11630.77,11630.25203,0.14642724,1702.985706
11630.8,11626.78,11626.78,11630.8,11630.7795,3.33766643,38819.6623
11665.13,11642.24,11635.38,11665.13,11648.03801,27.39966805,319152.3748
11672.84,11665.07,11661.58,11665.02,11666.96558,8.49095795,99063.71412
11674.8,11674.8,11664.82,11673.48,11670.26413,0.60435243,7052.952484
11683.12,11670.05,11668.84,11683.12,11675.74128,26.06983049,304384.596
11685.88,11683.63,11676.03,11685.85,11681.81642,12.72925598,148700.8316
11685.62,11684.59,11670.66,11685.62,11677.43987,5.79097481,67623.76014
11684.96,11675.02,11667.62,11684.96,11669.3516,10.3402183,120663.643
11688.25,11677.76,11676.47,11676.47,11683.95976,15.81033328,184727.2979
11688.28,11681.07,11676.09,11684.38,11684.75897,4.44116333,51893.92305
11706.44,11684.87,11684.84,11699,11699.34953,35.29485629,412926.8602
11735.32,11699.4,11696,11720.34,11723.07265,37.83181554,443505.1221
11730.62,11723.38,11712,11726.24,11724.79386,27.41520954,321437.6806
11737.38,11726.24,11713.36,11715,11726.67281,19.97047226,234187.194
11729.28,11715,11715,11719.3,11721.03205,4.89250576,57345.21681
11719,11718,11701.67,11711.27,11711.07292,14.4942413,169743.1168
11731.45,11717.32,11717.32,11721.22,11720.28115,57.35580713,672226.1853
11721.22,11717.42,11717.33,11721.19,11718.19744,2.27459782,26654.18635
11736.23,11721.19,11721.19,11736.16,11729.77199,3.14933335,36940.96211
11750.02,11736.16,11734.01,11750,11747.11078,16.9595271,199225.4436
11764.37,11750,11740.3,11759.73,11754.96245,7.03402819,82684.73723
11759.72,11750,11742.84,11742.84,11748.78414,8.33968982,97981.21549
11761.68,11753.64,11753.61,11761.65,11757.47123,1.96055215,23051.1355
11773.76,11761.62,11761.62,11773.76,11767.67815,29.94537912,352387.5835
11777.63,11773.76,11766.68,11768.19,11772.2498,3.61963948,42611.30014
11773.53,11769.89,11760.84,11764.78,11765.61419,23.64705158,278222.0856
11762.02,11762.02,11738.83,11739.55,11751.68879,9.71749574,114196.9857
11750.34,11734.45,11734.45,11737.42,11740.06512,3.59147843,42164.19063
11744.04,11735.01,11735,11735,11735.71279,2.07906271,24399.28284
11737.68,11732.34,11727.6,11732.12,11733.32201,17.19279194,201728.564
11736.7,11732.2,11723.16,11736.7,11728.34748,5.59345159,65601.94386
11743.43,11734.01,11734.01,11738.71,11738.89129,0.61203151,7184.571364
11743.52,11743.43,11743.43,11743.51,11743.50565,2.29052418,26898.78366
11741.2,11729.21,11729.21,11741.2,11735.2316,4.48190299,52596.16959
11759.99,11741.2,11741.2,11759.96,11747.75024,1.70550142,20035.80471
11777.42,11759.96,11759.26,11759.27,11770.82429,20.56845234,242107.6385
11771.37,11771.36,11752.74,11757.05,11763.429,21.71683612,255464.4598
11757.16,11750.79,11741,11746.18,11745.27345,0.76905851,9032.802499
11746.5,11746.37,11742.74,11742.74,11745.99671,8.71686405,102388.2565
11744,11735.48,11735.48,11744,11743.2059,6.83446685,80258.55144
11743.6,11742.55,11736.88,11743.6,11742.32712,2.8305256,33236.95751
11737.53,11734.63,11728.19,11737.5,11728.86712,0.79912688,9372.852987
11739.68,11727.53,11727.53,11739.68,11736.61796,4.59796784,53964.59194
11743.59,11736.02,11725.36,11725.36,11738.61466,4.66093084,54712.8711
11736.37,11736.37,11709.48,11709.48,11712.8023,11.17141443,130848.5686
11713.59,11712.1,11710,11710,11711.51023,14.61357877,171147.0773
11710,11710,11700,11703.93,11703.30165,11.38338914,133223.2369
11717.95,11709.87,11706.64,11706.64,11712.0653,4.2311508,49555.51446
11716.59,11716.59,11694.94,11694.94,11703.49666,12.48683176,146139.5938
11714.53,11714.53,11694.42,11702.99,11703.36847,10.58450151,123874.3212
11719.99,11700,11700,11716,11711.42552,8.17539723,95745.55574
11719.99,11715.97,11715.96,11719.96,11716.57139,8.11105308,95033.73244
11719.96,11718.75,11716,11716,11718.69511,1.75668207,20586.02158
11728.47,11719.96,11716,11720.27,11718.83349,9.65152358,113104.5978
11720.24,11716,11703.1,11703.1,11712.26751,8.8340387,103466.6244
11714.56,11714.56,11710.48,11712.52,11712.51426,3.26314105,38219.58608
11725.6,11710.47,11710.47,11725.6,11718.77275,24.76924365,290265.1376
11749.42,11725.6,11724.69,11737.87,11736.55073,17.41620849,204406.2144
11754.88,11736.87,11736.87,11743.21,11744.88116,14.64837487,172043.422
11760.08,11747.23,11741.34,11741.42,11752.24926,11.21088608,131753.1276
11756.14,11750.31,11733.52,11751.39,11742.39276,10.19268429,119686.5023
11755.3,11755.3,11741.16,11755.3,11755.03272,0.2253593,2649.105945
11758.41,11755.3,11742.65,11758.28,11754.73099,6.32708201,74373.147
11758.28,11758.28,11745.01,11745.07,11754.91162,1.3162527,15472.43415
11754.38,11754.38,11745,11745,11745.68407,0.30576543,3591.42414
11745.39,11744.95,11740.62,11745.27,11742.1096,0.1772114,2080.835682
11758.24,11743,11739.32,11758.19,11748.29232,12.87427295,151250.722
11758.34,11756.4,11743.77,11754.97,11756.92998,7.71390501,90691.84111
11754.97,11754.97,11750.07,11750.07,11754.62405,0.60032649,7056.612195
11759,11754.97,11742.8,11743.21,11751.04424,4.03935902,47466.68655
11758.31,11743.31,11738.52,11742,11754.13273,4.65751655,54745.0677
11758.31,11742.02,11742.02,11743.13,11749.32949,1.51350899,17782.71581
11759,11743.13,11742,11759,11756.50273,25.21349309,296422.5003
11758.94,11758.94,11746.33,11749.01,11754.68123,7.8105048,91809.99419
11764.97,11758.9,11750.01,11752.1,11758.61001,6.47476436,76134.22902
11764.96,11754.01,11752,11759,11752.43752,22.34177352,262570.2973
11777.6,11759,11758,11764,11767.39731,10.52385885,123838.4283
11777.44,11777.28,11763.02,11767.01,11775.84614,19.84709288,233716.3122
11795.16,11768,11768,11795.16,11785.30755,61.98737455,730540.2734
11815,11796,11794.1,11815,11804.63514,36.26965064,428149.9923
11906.99,11817,11817,11871.31,11860.24854,110.5967482,1311704.922
11915,11875.25,11871.15,11910.18,11905.28893,32.29786832,384515.4541
11912.46,11903.27,11877.88,11894.11,11897.02467,77.46802076,921638.9537
11900,11894.11,11874.15,11874.15,11889.66895,13.91440242,165437.6385
11885.11,11874.6,11860.12,11864.36,11872.70588,26.44860024,314016.4515
11889.28,11859.13,11850.47,11889.28,11879.80262,24.23753407,287937.1208
11930,11889.99,11880.32,11930,11919.24655,70.47010155,839950.5145
11983.54,11930,11930,11983.54,11961.05813,113.646333,1359330.395
12032.03,11982.67,11982.67,11999.08,12008.0535,126.1951691,1515358.343
12000,11996.31,11975.67,11992.72,11987.37304,69.68412803,835329.638
12003.81,11983.97,11983.97,11993.29,11991.98158,31.66625728,379741.174
11999.16,11990,11982.8,11989.99,11990.89789,14.23258832,170661.5133
11990,11990,11975.67,11975.67,11984.26807,6.65020882,79697.8852
12010,11975.67,11974.34,12010,11989.28618,33.5484797,402222.324
12083.6,12009.59,11994.22,12082.03,12040.65475,81.47304883,980988.8525
12113.93,12084,12062.11,12084.89,12093.31066,72.31246223,874497.07
12118.77,12087.45,12087.45,12101.96,12101.72717,46.02134267,556937.7331
12145.42,12116.29,12106.9,12120.64,12129.00155,61.97369618,751679.0568
12138,12119.33,12112.29,12113.93,12120.46079,24.78369401,300389.7914
12118.53,12118,12078.17,12090.17,12096.33814,26.74289156,323491.0593
12100,12094.44,12084.09,12094.35,12093.59909,22.62603306,273630.1727
12094.35,12094.35,12020.87,12041.69,12043.32296,26.30204912,316764.072
12087.91,12041.69,12041.69,12083.94,12059.06281,34.21893521,412648.2888
12081.08,12081.08,12060.87,12066.24,12078.44739,5.87960037,71016.44374
12066.24,12066.24,12050,12050,12054.11093,3.85054064,46414.84402
12054.41,12040.33,12037.69,12042.21,12047.03936,19.23937592,231777.519
12061.86,12044.16,12042.21,12060.17,12047.84768,25.95103673,312654.1377
12080.03,12053.89,12053.89,12080.03,12071.22935,10.29187939,124235.6365
12093.07,12081.04,12066.72,12084.05,12081.24512,22.82203079,275718.548
12080.45,12077.16,12060.24,12065.06,12071.77687,67.06554436,809600.2872
12077.32,12068.04,12050.11,12050.11,12064.36498,19.25652369,232317.7301
12050.11,12050.11,12013.55,12042.01,12040.09223,27.15535491,326952.9776
12054.71,12032.83,12032.83,12054.71,12041.64098,8.7851135,105787.1828
12075,12043.77,12043.77,12075,12067.28361,16.03755149,193529.6823
12084.01,12075.68,12070.66,12084.01,12075.84882,8.53989366,103126.4648
12091.31,12090.08,12079.05,12089.95,12083.92511,15.26599735,184473.1688
12091.67,12083.85,12075.25,12078.54,12082.16448,5.9809766,72263.14303
12078.54,12070.33,12059.57,12076.06,12069.12812,11.16018998,134693.7627
12089.11,12078.54,12064.75,12074.69,12077.05574,15.52038274,187440.5274
12077.8,12076.87,12044.04,12060.48,12064.52517,16.31764493,196864.638
12057.97,12057.97,12043.85,12049.94,12051.25348,6.6700142,80382.03182
12055.14,12046.44,12041.24,12041.24,12045.48752,14.22555788,171353.7799
12068.98,12041.24,12041.24,12061.57,12061.05668,40.51270876,488626.0766
12068.95,12068.95,12053.21,12062.9,12059.95038,4.92420618,59385.6822
12065.61,12063.07,12047.33,12047.33,12058.26984,3.29001238,39671.85706
12056.5,12056.38,12046.41,12052.04,12054.01969,6.56641538,79151.70027
12052.01,12052.01,12040.87,12046.69,12044.77544,2.63033099,31681.7461
12057.04,12051.97,12041.03,12044.64,12051.05096,9.05938942,109175.1636
12047.64,12044.32,12035.49,12037.67,12040.94622,4.81021052,57919.48619
12044.96,12037.67,12037.67,12042.09,12042.69849,2.41737893,29111.7656
12036.02,12036.02,12022.44,12023.34,12027.48555,34.4750952,414648.7093
12022.9,12022.9,12000.01,12002.51,12004.45668,25.87911623,310664.7296
12002.48,12000.01,11982.55,11998.12,11992.07324,25.70623686,308271.0751
12020.66,11998.12,11995.64,12010,12008.55466,14.93287531,179322.2494
12019.93,12008.17,12008.17,12017.82,12016.19753,2.89509703,34788.05778
12040.6,12019.9,12019.9,12030.93,12027.94431,4.45628103,53599.90005
12037.67,12030.93,12030.93,12030.93,12036.74542,0.49595031,5969.627622
12040,12031,12024.32,12038.66,12039.04529,108.3438437,1304356.442
12051.5,12024.33,12024.33,12050.09,12045.01171,13.72243357,165286.8731
12080.86,12051.75,12051,12080.86,12067.02812,18.35565674,221498.2261
12086.44,12077.49,12062.45,12062.45,12077.80138,76.57577737,924867.0292
12094,12072.87,12065.01,12094,12084.41819,21.83881516,263909.3752
12112.66,12085.51,12085.51,12111.69,12102.30122,27.85306723,337086.2095
12112.88,12110,12080,12089.56,12101.71018,39.19086997,474276.5502
12089.56,12089.56,12067.62,12069.97,12083.31033,1.96385738,23729.89817
12088.24,12064.11,12064.11,12075.19,12078.03161,9.75868009,117865.6466
12087.77,12075.19,12050,12065.2,12057.28329,38.14730791,459952.8982
12076.15,12062,12052.86,12063.02,12069.60481,40.35041589,487013.5739
12082.04,12072.49,12061.39,12065.98,12072.88058,15.5611166,187867.5024
12082.98,12078.11,12056.84,12056.84,12081.12422,5.26382073,63592.87213
12067.15,12067.14,12047.7,12052.5,12059.80323,2.47596512,29859.65216
12059.97,12047.7,12038.4,12038.4,12038.82327,12.01498473,144646.2777
12047.3,12041.85,12029.12,12029.12,12032.46161,6.13448396,73812.94274
12060.25,12031.01,12026.2,12060.25,12040.79381,23.56253864,283711.6695
12063.93,12047.37,12047.37,12063.93,12058.63226,20.8542892,251474.2046
12060.34,12053.54,12034.97,12052.79,12048.08396,1.46147745,17608.00302
12037.9,12035.06,12031.02,12032.85,12033.55668,6.92502808,83332.7179
12035.63,12030.03,12014.48,12031.57,12028.96636,17.84514161,214658.6081
12028.24,12025.65,12016.74,12028.24,12025.03396,5.28425208,63543.31071
12053.02,12028.24,12028.21,12036.1,12037.3674,19.87421082,239233.1774
12046.54,12045.98,12016.39,12036.61,12032.63567,47.82062078,575408.1075
12052.69,12046.54,12035.55,12040,12048.28991,19.31454906,232707.2865
12062.19,12044,12044,12058.08,12054.10446,26.04317726,313927.1791
12067,12047.19,12047.19,12053.11,12058.9252,14.34827125,173024.7297
12060,12053.11,12042.75,12047.18,12056.41844,11.22857851,135376.4409
12063.15,12058.08,12047.02,12051.27,12055.34066,10.25424523,123618.4195
12068.73,12059.79,12048.56,12063.56,12063.17489,12.88932196,155486.1451
12070.67,12048.69,12046.09,12059.62,12062.87521,11.10953199,134012.898
12071.67,12054.02,12053.42,12059.31,12068.74371,11.55690712,139477.3501
12085.87,12077.06,12064,12085.87,12078.26409,58.09982198,701744.9935
12094.82,12079.94,12076.24,12082.8,12088.70786,18.71555849,226246.919
12100,12082.8,12076.72,12087.16,12096.61666,10.94519569,132399.8366
12086.75,12063.9,12063.9,12086.75,12074.1835,16.34873995,197397.6862
12099.99,12089.49,12065.24,12065.26,12084.48102,9.37479892,113289.5796
12070.89,12070.89,12046.2,12046.23,12064.25595,3.529605,42582.05812
12072.15,12059.83,12054.97,12068.15,12064.97074,9.64262792,116338.0237
12068.87,12066.29,12046.12,12057.25,12062.47845,4.31922486,52100.5568
12076.92,12054.48,12054.48,12055.16,12069.35327,6.24385606,75359.30454
12081.47,12055.18,12055.18,12072.61,12075.17023,10.55274453,127426.1866
12087.98,12072.61,12060.97,12060.97,12082.85043,20.78321993,251120.5379
12084.67,12060.98,12060.98,12071.51,12080.31637,12.33592611,149021.8901
12095.26,12071.51,12071.51,12079.86,12090.43937,17.36723416,209977.4916
12075,12066.56,12066.55,12067.02,12066.99599,1.53995771,18582.66351
12081.97,12079.65,12062.98,12062.98,12077.17743,6.77028902,81765.98177
12080.08,12062.99,12062.98,12074.08,12072.14664,9.46948459,114317.0066
12080.08,12069.97,12062.98,12062.99,12074.16143,12.21864075,147529.8408
12071.77,12071.77,12058.95,12071.16,12070.43005,1.09525286,13220.17303
12070.95,12070.95,12049.67,12049.67,12061.08442,9.61924227,116018.4931
12057.14,12049.67,12036.74,12057.14,12047.03153,23.93485286,288343.927
12072.22,12053,12048.9,12048.9,12065.40133,5.13427979,61947.1462
12067.84,12041.23,12041.23,12063.36,12066.01408,11.85284361,143016.5779
12077.45,12063.44,12043.77,12067.55,12070.72591,10.36977286,125170.686
12074.14,12052.26,12052.26,12070.38,12068.00111,7.07104822,85333.41777
12081.98,12070.35,12059.13,12081.98,12075.74082,22.97784411,277474.49
12084.47,12075.24,12063.63,12080.61,12077.42533,14.56973013,175964.8277
12086,12079.46,12063.74,12083.4,12077.09376,18.03259911,217781.3901
12085.48,12083.04,12064.76,12067.77,12077.3031,15.29117373,184676.1399
12079.06,12072.24,12060.83,12060.83,12068.98272,8.28108119,99944.22576
12101.38,12063.85,12063.85,12097.08,12087.69829,18.76005156,226765.8431
12112.49,12094.84,12074,12074,12102.14155,6.87660788,83221.68195
12093.53,12077.71,12073.92,12073.92,12085.04196,6.87612161,83098.21819
12083.29,12066.42,12066.42,12080.65,12076.12575,3.52673678,42589.31684
12058.95,12058.93,11882.75,11882.75,11976.0962,174.9704091,2095462.451
11875,11875,11706.06,11721.48,11808.33269,136.1288159,1607454.346
11781.16,11721.48,11650,11704.26,11685.282,99.05179843,1157448.197
11794.07,11681.47,11618.7,11650,11675.07752,143.2789601,1672792.965
11721.91,11650,11650,11710.69,11689.9958,60.72740695,709903.1325
11710.72,11704.97,11631.17,11631.17,11666.32345,15.50092209,180838.7708
11711.04,11632.24,11626.15,11701.03,11676.28944,57.76577192,674489.8728
11717.26,11714.42,11685,11685,11701.81044,10.70826458,125306.0822
11700,11684.75,11677.33,11694.79,11696.54117,53.3850184,624420.0655
11700,11699.69,11675.59,11680.04,11686.31412,10.81525707,126390.4914
11700,11691.65,11663.81,11663.81,11692.64073,7.4697358,87340.93707
11665.65,11659.58,11595.57,11595.57,11622.80035,31.48723752,365969.8753
11671.89,11610.28,11610.28,11650.89,11637.89804,31.05008997,361357.7812
11680.48,11653.52,11650.89,11680.48,11656.66698,8.16011147,95119.70194
11693.83,11685.36,11669.73,11693.83,11684.48845,9.54488158,111527.0586
11690,11685.58,11660,11680.66,11678.14389,15.46416154,180592.7036
11712.68,11689.76,11685.11,11707.86,11702.2842,5.71232948,66847.30301
11721,11700,11699.34,11719.87,11714.54457,2.86344167,33543.91508
11723.27,11719.87,11702.68,11718.59,11717.16779,46.66177483,546743.8451
11715.97,11715.37,11675.61,11679.35,11686.6956,25.09899374,293324.2997
